fecha;Nemotecnico;Precio cierre;Precio maximo;Precio promedio ponderado;Precio minimo;Variacion absoluta;Variacion porcentual;Cantidad;Volumen;;;;;;;;;;;;
2021-05-04;CORFICOLCF;31,800.00;31,800.00;31,757.75;31,640.00;150.00;0,47;22,114.00;702,290,950.00;;;;;;;;;;;;
2021-05-05;CORFICOLCF;32,660.00;32,660.00;32,294.77;31,800.00;860.00;2,7;52,978.00;1,710,912,440.00;;;;;;;;;;;;
2021-05-06;CORFICOLCF;32,800.00;32,800.00;32,793.70;32,690.00;140.00;0,43;54,774.00;1,796,242,230.00;;;;;;;;;;;;
2021-05-07;CORFICOLCF;32,970.00;33,000.00;32,803.69;32,600.00;170.00;0,52;36,883.00;1,209,898,540.00;;;;;;;;;;;;
2021-05-10;CORFICOLCF;33,080.00;33,250.00;33,009.95;32,900.00;110.00;0,33;82,030.00;2,707,806,530.00;;;;;;;;;;;;
2021-05-11;CORFICOLCF;31,450.00;32,300.00;31,374.01;30,710.00;-1,630.00;-4,93;34,043.00;1,068,065,320.00;;;;;;;;;;;;
2021-05-12;CORFICOLCF;31,090.00;31,450.00;31,082.25;30,930.00;-360.00;-1,14;36,670.00;1,139,785,990.00;;;;;;;;;;;;
2021-05-13;CORFICOLCF;31,000.00;31,000.00;30,656.91;30,030.00;-90.00;-0,29;48,888.00;1,498,755,180.00;;;;;;;;;;;;
2021-05-14;CORFICOLCF;30,700.00;31,000.00;30,704.04;30,600.00;-300.00;-0,97;32,447.00;996,253,890.00;;;;;;;;;;;;
2021-05-18;CORFICOLCF;30,600.00;30,980.00;30,597.55;30,400.00;-100.00;-0,33;76,734.00;2,347,872,620.00;;;;;;;;;;;;
2021-05-19;CORFICOLCF;30,270.00;30,990.00;30,497.02;30,270.00;-330.00;-1,08;120,545.00;3,676,263,140.00;;;;;;;;;;;;
2021-05-20;CORFICOLCF;29,500.00;30,200.00;29,725.36;29,360.00;-770.00;-2,54;32,816.00;975,467,490.00;;;;;;;;;;;;
2021-05-21;CORFICOLCF;29,460.00;29,860.00;29,414.53;29,310.00;-40.00;-0,14;49,398.00;1,453,018,760.00;;;;;;;;;;;;
2021-05-24;CORFICOLCF;29,100.00;29,390.00;29,144.69;29,010.00;-360.00;-1,22;34,882.00;1,016,625,110.00;;;;;;;;;;;;
2021-05-25;CORFICOLCF;28,100.00;28,900.00;28,620.74;28,010.00;-1,000.00;-3,44;94,793.00;2,713,045,960.00;;;;;;;;;;;;
2021-05-26;CORFICOLCF;27,980.00;28,960.00;27,666.33;27,110.00;-120.00;-0,43;71,214.00;1,970,229,900.00;;;;;;;;;;;;
2021-05-27;CORFICOLCF;28,210.00;29,000.00;28,165.78;27,900.00;230.00;0,82;269,037.00;7,577,636,020.00;;;;;;;;;;;;
2021-05-28;CORFICOLCF;28,580.00;28,890.00;28,734.66;28,210.00;370.00;1,31;61,331.00;1,762,325,330.00;;;;;;;;;;;;
2021-05-31;CORFICOLCF;28,230.00;28,600.00;28,424.85;28,030.00;-350.00;-1,22;12,276.00;348,943,450.00;;;;;;;;;;;;
2021-06-01;CORFICOLCF;28,280.00;28,280.00;28,297.88;28,250.00;50.00;0,18;18,855.00;533,556,540.00;;;;;;;;;;;;
2021-06-02;CORFICOLCF;28,230.00;28,880.00;28,431.88;28,000.00;-50.00;-0,18;87,746.00;2,494,783,930.00;;;;;;;;;;;;
2021-06-03;CORFICOLCF;28,560.00;28,560.00;28,393.16;28,300.00;330.00;1,17;123,932.00;3,518,821,380.00;;;;;;;;;;;;
2021-06-04;CORFICOLCF;28,560.00;28,700.00;28,481.43;28,390.00;0.00;0;42,588.00;1,212,967,040.00;;;;;;;;;;;;
2021-06-08;CORFICOLCF;28,500.00;28,950.00;28,730.22;28,400.00;-60.00;-0,21;43,120.00;1,238,847,260.00;;;;;;;;;;;;
2021-06-09;CORFICOLCF;29,000.00;29,000.00;28,975.27;28,600.00;500.00;1,75;32,096.00;929,990,180.00;;;;;;;;;;;;
2021-06-10;CORFICOLCF;29,570.00;29,690.00;29,382.03;29,000.00;570.00;1,97;107,859.00;3,169,116,520.00;;;;;;;;;;;;
2021-06-11;CORFICOLCF;30,200.00;30,200.00;29,930.88;29,600.00;630.00;2,13;55,904.00;1,673,255,810.00;;;;;;;;;;;;
2021-06-15;CORFICOLCF;30,200.00;30,890.00;29,980.51;29,720.00;0.00;0;57,249.00;1,716,354,270.00;;;;;;;;;;;;
2021-06-16;CORFICOLCF;29,700.00;30,000.00;29,822.69;29,700.00;-500.00;-1,66;31,960.00;953,133,150.00;;;;;;;;;;;;
2021-06-17;CORFICOLCF;29,990.00;29,990.00;29,717.08;29,700.00;290.00;0,98;23,647.00;702,719,680.00;;;;;;;;;;;;
2021-06-18;CORFICOLCF;30,000.00;30,000.00;29,964.11;29,320.00;10.00;0,03;66,129.00;1,981,496,640.00;;;;;;;;;;;;
2021-06-21;CORFICOLCF;29,370.00;29,770.00;29,611.11;29,370.00;-630.00;-2,1;42,291.00;1,252,283,530.00;;;;;;;;;;;;
2021-06-22;CORFICOLCF;29,130.00;29,200.00;29,197.93;29,100.00;-240.00;-0,82;214,203.00;6,254,284,950.00;;;;;;;;;;;;
2021-06-23;CORFICOLCF;28,800.00;29,100.00;28,999.90;28,800.00;-330.00;-1,13;123,070.00;3,569,017,150.00;;;;;;;;;;;;
2021-06-24;CORFICOLCF;29,580.00;29,690.00;29,495.85;28,800.00;780.00;2,71;25,254.00;744,888,120.00;;;;;;;;;;;;
2021-06-25;CORFICOLCF;29,930.00;29,930.00;29,404.46;28,800.00;350.00;1,18;2,846.00;83,685,100.00;;;;;;;;;;;;
2021-06-28;CORFICOLCF;29,630.00;29,630.00;29,466.13;29,500.00;-300.00;-1;9,958.00;293,423,680.00;;;;;;;;;;;;
2021-06-29;CORFICOLCF;29,060.00;29,500.00;29,224.67;29,060.00;-570.00;-1,92;12,476.00;364,607,040.00;;;;;;;;;;;;
2021-06-30;CORFICOLCF;29,200.00;29,460.00;29,199.50;29,030.00;140.00;0,48;70,042.00;2,045,191,680.00;;;;;;;;;;;;
