Fecha,precio_cierre,precio_maximo,precio_minimo,Precio promedio ponderado,Variacion porcentual,Variacion absoluta,cantidad,volumen,ticker,log_ret_30,roc_30,log_ret_60,roc_60,log_ret_90,roc_90,ret_diario,volatilidad_20d,atr_14,volumen_ma20,volumen_relativo,max_52w,min_52w,prox_max_52w,prox_min_52w,rsi_14,dist_sma_20
2022-09-08,43440.0,43470.0,42100.0,43157.21,-0.07,-30.0,4598.0,198436840.0,BOGOTA,0.24796566123927546,0.28141592920353986,-0.5037564973701001,-0.39574349700931977,-0.45091725090688145,-0.3629564452265728,-0.30160771704180067,0.5212323941140773,16552.85714285714,1140232076.5,0.1740319747968429,,,,,52.883837926779385,-0.17996734215824955
2022-09-09,36600.0,43470.0,42100.0,36322.28,-0.07,-30.0,601.0,21829690.0,BOGOTA,-0.6528657958037494,-0.47944815815673447,-0.3199429346700024,-0.27380952380952384,-0.6690896121879433,-0.4878253568429891,-0.1574585635359116,0.5229810069877218,16407.85714285714,1133699902.5,0.01925526318901662,,,,,50.57506856273533,-0.2845414027624415
2022-09-11,28180.0,28480.0,28000.0,28113.05,-0.77,-220.0,6884.0,193530210.0,BOGOTA,-0.6316794070815878,-0.4683018867924529,-0.7470276151214201,-0.5262273032952253,-0.9708434353685119,-0.6212365591397849,-0.23005464480874316,0.5216716561988853,13986.42857142857,893431679.0,0.21661444803100585,,,,,37.42187499727132,-0.4354402484135943
2022-09-12,34000.0,34000.0,34000.0,33803.73,-0.77,0.0,563.0,19031500.0,BOGOTA,-0.35972909878548015,-0.30213464696223313,-0.2062965518436626,-0.18640823163436226,-0.712372940231244,-0.5095210617426429,0.2065294535131299,0.5219338460001451,14018.57142857143,820145657.0,0.023205024421655843,,,,,40.1727526607923,-0.2984483327769386
2022-10-02,76000.0,76320.0,75470.0,75769.5,-0.34,-260.0,5021.0,380438640.0,BOGOTA,0.18759861389479834,0.20634920634920628,0.654432668379255,0.9240506329113924,-0.0575238441381866,-0.05590062111801242,1.2352941176470589,0.5793816518258951,15620.714285714286,790210052.5,0.4814398890477283,,,,,55.31570675430147,0.5224968948971814
2022-10-03,71140.0,72700.0,71010.0,71997.52,-2.4,-1750.0,205953.0,14828104310.0,BOGOTA,0.43600837003121423,0.5465217391304349,0.9324452563451053,1.540714285714286,-0.09436409384449966,-0.09004860578152984,-0.06394736842105264,0.5758155192593791,15270.0,1513514855.0,9.797131664095884,,,,,51.97483562401189,0.378014527837714
2022-10-05,48990.0,48990.0,46000.0,48316.11,2.06,990.0,8441.0,407836280.0,BOGOTA,0.25403003592409773,0.2892105263157896,0.36820118126407886,0.4451327433628318,-0.4191829297350304,-0.34241610738255035,-0.3113578858588698,0.580477727288605,15873.57142857143,1533013147.5,0.26603573535236086,,,,,50.584660709381346,-0.06764742265950485
2022-10-06,61790.0,62100.0,61200.0,61906.42,-0.66,-410.0,11428.0,707466620.0,BOGOTA,0.6994788844797366,1.0127035830618891,-0.12760677195887732,-0.11980056980056986,-0.13215481845678126,-0.1237946681792399,0.2612778117983261,0.5812667051585256,16470.714285714286,1566382631.0,0.45165632330099525,,,,,54.03453135678082,0.14565950976850114
2022-10-08,42600.0,42600.0,41510.0,42018.7,-1.93,-840.0,3968.0,166730200.0,BOGOTA,0.22843923888892012,0.2566371681415929,-0.5749239071680783,-0.43725231175693524,-0.46130984428875854,-0.36954269646292737,-0.31056805308302315,0.525407697248432,17428.571428571428,1513003122.0,0.11019818635906284,,,,,51.25334224299153,-0.18453292495818274
2022-10-10,30600.0,42600.0,41510.0,30837.9,-1.93,-840.0,124.0,3823900.0,BOGOTA,-0.8612062904333356,-0.5773480662983426,-0.8687742660104596,-0.5805346127484579,-0.8790027902369558,-0.5848032564450475,-0.2816901408450704,0.5302690773300502,16845.714285714286,1469829300.0,0.0026015946205453907,,,,,50.45237703279185,-0.39007374924476634
2022-10-11,29990.0,29990.0,28400.0,28572.41,6.42,1810.0,18329.0,523703680.0,BOGOTA,-0.9302640064794275,-0.6055504406155465,-0.49523286211696915,-0.3905710221499695,-0.8895954483874734,-0.5891780821917808,-0.019934640522875857,0.525628381416529,13584.285714285714,1116935689.5,0.46887541057483556,,,,,38.191006071488566,-0.38820265403791954
2022-11-01,74000.0,74000.0,72450.0,73193.63,2.21,1600.0,8829.0,646226530.0,BOGOTA,0.01429081823537515,0.014393420150788261,0.19319122903085853,0.21311475409836067,-0.04362886238920654,-0.04269081500646832,1.4674891630543514,0.6132497016967376,16366.42857142857,1114433203.0,0.5798701333201389,,,,,50.23462269835856,0.49253731342290163
2022-11-02,76000.0,76000.0,75040.0,75676.37,0.0,0.0,5276.0,399268530.0,BOGOTA,0.3604414267342092,0.4339622641509433,0.6205817508968551,0.8600097895252081,-0.054911739910261506,-0.05343131149582758,0.027027027027026973,0.6072310672499066,14660.0,1114664357.5,0.35819619360171356,,,,,56.55246653191175,0.48851784751528143
2022-11-03,71300.0,71300.0,70120.0,71044.18,0.22,160.0,7189.0,510736590.0,BOGOTA,0.12344419109112176,0.13138686131386867,0.8767598931175198,1.4031007751937983,-0.10103138287412973,-0.09609533468559839,-0.06184210526315792,0.607191660919282,14065.0,1102575866.5,0.46322126714171064,,,,,52.228644197045455,0.35941581345002926
2022-11-04,53600.0,53600.0,53090.0,53351.41,1.13,600.0,5139.0,274172880.0,BOGOTA,0.13310504429148162,0.14236999147485085,0.6648208430410509,0.9441421835328256,-0.36225635377692755,-0.3038961038961039,-0.24824684431977562,0.6098016449630009,13930.0,1114239790.0,0.2460627258698056,,,,,52.501230917109716,0.005647385504312512
2022-11-05,48950.0,48950.0,46310.0,48762.12,-0.08,-40.0,4904.0,239129420.0,BOGOTA,0.2798814563322949,0.3229729729729729,-0.36481334084170364,-0.3056737588652483,-0.4264220423312466,-0.34715924246465724,-0.08675373134328357,0.6063800884269589,14352.857142857143,1119844401.0,0.21353807706361858,,,,,53.07351550075641,-0.0989664344270482
2022-11-07,46200.0,46510.0,46000.0,46266.47,-0.54,-250.0,11165.0,516565190.0,BOGOTA,0.41197978912935806,0.5098039215686274,-0.510565849767907,-0.3998441153546376,-0.4297000789536222,-0.3492957746478873,-0.0561797752808989,0.48511604765643357,13949.285714285714,1131823197.5,0.4564009565637124,,,,,54.61483302210301,-0.12538926803173986
2022-11-08,42000.0,42980.0,41030.0,41957.88,-1.41,-600.0,5535.0,232236880.0,BOGOTA,0.21130909366720696,0.23529411764705888,-0.5450890147318445,-0.42020982882385427,-0.4847749465660481,-0.3841642228739003,-0.09090909090909094,0.48570004951903073,13902.857142857143,1113912614.0,0.20848752144573507,,,,,52.06590227905731,-0.18095126659683397
2022-11-10,30600.0,42980.0,41030.0,31641.94,-1.41,-600.0,444.0,14049020.0,BOGOTA,-0.9160292597848108,-0.5998953974895398,-0.5066994758548184,-0.3975191966922622,-0.8739697931473731,-0.5827083049229511,-0.27142857142857146,0.482999732549492,11019.285714285714,1040697716.5,0.01349961643737304,,,,,36.075328177493226,-0.3929655418597281
2022-11-11,30000.0,32450.0,30000.0,30657.49,0.03,10.0,10984.0,336741840.0,BOGOTA,-0.8754687373538999,-0.5833333333333333,-0.49041881398832804,-0.387630128597673,-0.8903573498476506,-0.5894909688013137,-0.019607843137254943,0.4796911607469086,10837.857142857143,1031002937.5,0.32661579104375704,,,,,37.04333584959305,-0.38523330395325245
2022-12-01,71400.0,74000.0,71400.0,72126.6,-3.51,-2600.0,4612.0,332647900.0,BOGOTA,0.2980059557934168,0.34716981132075464,0.5657620887841168,0.7607891491985204,-0.08326955784363442,-0.0798969072164949,1.38,0.5586001163129072,12185.0,1037713490.5,0.32055851932667895,,,,,56.29459018713486,0.4223957606944161
2022-12-04,54800.0,55000.0,53990.0,54855.29,2.24,1200.0,26815.0,1470944570.0,BOGOTA,-0.13610563117204824,-0.12724956203217075,0.5856356952253916,0.7961324156014422,-0.2715860707730312,-0.23783031988873438,-0.2324929971988795,0.5607979012629724,12492.142857142857,1110169234.5,1.3249732782069803,,,,,48.077663491155114,0.07226016005493846
2022-12-05,48000.0,49500.0,47140.0,48432.31,-1.94,-950.0,8748.0,423685840.0,BOGOTA,0.03282454564804337,0.03336921420882666,0.5639480754222773,0.757597949469059,-0.04481401578979254,-0.043824701195219085,-0.12408759124087587,0.5578628640773541,11590.714285714286,1121677016.0,0.37772534691929505,,,,,51.59367252554414,-0.07865944949751123
2022-12-07,45950.0,46000.0,45600.0,45876.03,-0.54,-250.0,14049.0,644512290.0,BOGOTA,0.05548280380099532,0.05705083965953528,-0.4280588610165269,-0.34822695035460993,-0.2499835951040234,-0.2211864406779661,-0.04270833333333335,0.5586098153916683,11684.285714285714,1152951055.5,0.5590109718235124,,,,,54.812817453017,-0.1280090330269566
2022-12-08,41760.0,41960.0,41760.0,41895.43,-0.57,-240.0,2107.0,88273680.0,BOGOTA,0.13189070316706272,0.14098360655737707,-0.20184555363527545,-0.18277886497064577,-0.10966159755721695,-0.10386266094420604,-0.09118607181719263,0.49248800323005276,11826.42857142857,1138342807.5,0.07754577919621979,,,,,53.60932228917184,-0.1809114713548322
2022-12-09,37000.0,37000.0,36640.0,37062.37,1.09,400.0,2403.0,89060880.0,BOGOTA,0.2645287674770641,0.30281690140845074,-0.27517171075741714,-0.2405582922824302,-0.12173916381559963,-0.11462072266092371,-0.11398467432950188,0.49317657887984623,9048.57142857143,401390636.0,0.22188081138992932,,,,,35.056542807021074,-0.24913498320194952
2022-12-10,30600.0,37000.0,36640.0,29829.88,1.09,400.0,520.0,15511540.0,BOGOTA,-0.9131485454710826,-0.5987411487018096,-0.40764138753075985,-0.33478260869565213,-0.18721154208814647,-0.1707317073170732,-0.17297297297297298,0.4889604125390279,8931.42857142857,381774399.0,0.04063012093170752,,,,,32.29329172814269,-0.3672064023746881
2022-12-12,33500.0,33500.0,33500.0,33230.71,-1.47,-500.0,920.0,30572250.0,BOGOTA,-0.7774060165631008,-0.5404033475099466,-0.21895568997373502,-0.19664268585131894,0.21570857282669165,0.2407407407407407,0.09477124183006547,0.4865055187161887,8718.57142857143,347929680.5,0.08786904858494793,,,,,35.04746835054854,-0.2863609735253478
2023-01-02,35420.0,35420.0,34050.0,34885.07,0.0,0.0,12210.0,425946670.0,BOGOTA,-0.3039243785532034,-0.26208333333333333,-0.10851758221059334,-0.1028368794326241,0.040916107738526074,0.041764705882352926,0.05731343283582091,0.47956857455694724,7555.0,360890504.0,1.18026566307214,,,,,41.78267943785068,-0.23964493865339348
2023-01-03,24950.0,25500.0,24950.0,25068.93,-0.52,-130.0,130420.0,3269489470.0,BOGOTA,-0.9134811775476062,-0.5988745980707395,-0.20738883239562375,-0.18729641693811072,-1.1010142113601096,-0.6674663467946155,-0.29559570863918694,0.48009315187139007,7782.142857142857,524173782.5,6.237415107650856,,,,,39.694263135041915,-0.4611347486995716
2023-01-06,32500.0,32500.0,32000.0,32333.23,-3.85,-1300.0,16534.0,534597630.0,BOGOTA,-0.2901405862899882,-0.251841620626151,-0.042174925050712804,-0.041297935103244865,-0.7938970836600884,-0.5479204339963833,0.30260521042084165,0.48285519774038177,8110.714285714285,524718480.0,1.018827524427954,,,,,44.35004948349636,-0.2999687678308731
2023-01-08,30560.0,30560.0,30560.0,30474.76,0.2,60.0,861.0,26238770.0,BOGOTA,-0.1803562761090008,-0.16502732240437157,-0.8332220719127501,-0.5653534347887925,-0.5002992107790033,-0.3936507936507937,-0.05969230769230771,0.35394786898004105,7880.0,493719092.0,0.05314513946323134,,,,,45.19246931725757,-0.30944875661662774
2023-01-09,26500.0,26970.0,25710.0,25977.55,3.31,850.0,12223.0,317523590.0,BOGOTA,-0.0614677734783576,-0.059616749467707564,-0.6931471805599453,-0.5,-0.8084953885997778,-0.554472091459314,-0.1328534031413613,0.35498331939215244,8087.142857142857,489631845.0,0.6484945643190331,,,,,48.16374058872902,-0.3657176366312254
2023-01-11,25000.0,25000.0,24900.0,24927.47,0.4,100.0,3738.0,93178890.0,BOGOTA,-0.30748469974796055,-0.2647058823529411,-0.6672137985334409,-0.48686371100164205,-0.5137812515916232,-0.40177075855467814,-0.05660377358490565,0.35494754358537617,8026.428571428572,468753960.0,0.1987799527069591,,,,,47.77856761445796,-0.3665192768091191
2023-01-12,24460.0,24460.0,24460.0,24368.99,-0.08,-20.0,1529.0,37260180.0,BOGOTA,-1.1336942100273049,-0.6781578947368421,-0.9460955961325064,-0.6117460317460317,-0.47926154164804996,-0.38075949367088613,-0.021599999999999953,0.35063444524005144,4922.142857142857,456908325.0,0.08154848130639755,,,,,17.25725446091515,-0.3564428073312782
2023-02-01,37000.0,24460.0,24460.0,38504.01,-0.08,-20.0,424.0,16325700.0,BOGOTA,-0.6537318538760848,-0.4798987911161091,-0.21772348384487053,-0.19565217391304346,0.2787134024690205,0.3214285714285714,0.5126737530662306,0.3681621742421354,3678.5714285714284,445768139.0,0.03662374802430634,,,,,36.83821353866112,-0.010959636460546388
2023-02-02,36000.0,36940.0,36000.0,36380.69,1.64,580.0,1046.0,38054200.0,BOGOTA,-0.3080972571943735,-0.2651561543172076,-0.05406722127027582,-0.052631578947368474,0.060103924069705515,0.06194690265486735,-0.027027027027026973,0.3678678016542905,3202.8571428571427,421842589.5,0.09020947848130899,,,,,40.294403096665775,-0.024390243901778044
2023-02-03,25500.0,25710.0,24980.0,25080.27,2.2,550.0,15873.0,398099070.0,BOGOTA,-0.8850630869085077,-0.5873118627609646,-0.18558420242877097,-0.16938110749185664,-1.012669858867385,-0.6367521367521367,-0.29166666666666663,0.3740204598753895,3818.5714285714284,430135699.0,0.9255197160466309,,,,,35.448982489023976,-0.2931392931311673
2023-02-05,36500.0,36500.0,33970.0,34991.27,6.73,2300.0,19760.0,691427540.0,BOGOTA,-0.15454199268687888,-0.14319248826291076,0.07389724620204122,0.07669616519174038,-0.7294658998549572,-0.5178335535006605,0.43137254901960786,0.37822068865293856,4305.0,464004625.0,1.4901307072100811,,,,,46.58796055199492,0.0035743744843669406
2023-02-06,32950.0,32950.0,32000.0,32624.48,1.38,450.0,4355.0,142079590.0,BOGOTA,0.07399125199018108,0.07679738562091498,-0.7872150384431544,-0.544889502762431,-0.7947830140202785,-0.5483207676490747,-0.09726027397260273,0.3794217416234903,4260.714285714285,454271512.5,0.31276359201590853,,,,,47.330960845358724,-0.09769288696932449
2023-02-08,30560.0,32950.0,32000.0,30539.37,1.38,450.0,254.0,7757000.0,BOGOTA,0.018827971537402042,0.019006335445148403,-0.9114360349420255,-0.5980533999736946,-0.47640489057956714,-0.37898801056695797,-0.07253414264036417,0.21504449950003907,4302.857142857143,438026967.5,0.017708955328189883,,,,,49.97216809491219,-0.11357340719892174
2023-02-10,25200.0,32950.0,32000.0,25476.32,1.38,450.0,585.0,14903650.0,BOGOTA,-1.077221098686792,-0.6594594594594594,-1.0629302804514171,-0.654557916381083,-0.8840298696559336,-0.5868852459016394,-0.17539267015706805,0.21246184056899134,4266.428571428572,365224921.5,0.04080677172518732,,,,,44.41603874297868,-0.23625948992328472
2023-02-11,24900.0,24900.0,24900.0,24885.59,-0.4,-100.0,1278.0,31803780.0,BOGOTA,-1.1158655368156691,-0.6723684210526315,-0.7554241100814599,-0.530188679245283,-0.4952837859188141,-0.3906020558002937,-0.011904761904761862,0.21101238125412877,4150.714285714285,345630818.5,0.09201662090789484,,,,,42.764786786812834,-0.2179771046240487
2023-03-01,39900.0,39900.0,39900.0,39738.34,7.84,2900.0,1068.0,42440550.0,BOGOTA,-0.5805200035244326,-0.4403927068723703,-0.4570758124333107,-0.3668676610599809,0.2962398895930874,0.3447927199191103,0.6024096385542168,0.2516586880264954,4474.285714285715,315527231.5,0.13450677394226704,,,,,59.67888125293922,0.26514046546181935
2023-03-02,36500.0,36500.0,36500.0,36203.93,1.39,500.0,736.0,26646090.0,BOGOTA,-0.3842368074883105,-0.31902985074626866,-0.25113176319682884,-0.222080136402387,0.2805840355527404,0.32390279289082335,-0.08521303258145363,0.2515244982657732,4177.857142857143,312445852.0,0.08528226516510104,,,,,52.73672686455509,0.1670663469171202
2023-03-03,25700.0,25700.0,25500.0,25666.51,0.78,200.0,11551.0,296473870.0,BOGOTA,-0.6443083770753454,-0.4749744637385087,-0.36442692074305033,-0.3054054054054054,-1.0091217179170489,-0.6354609929078014,-0.2958904109589041,0.25975372521895895,4825.0,322816501.5,0.9183975063926497,,,,,47.034415417885256,-0.1631390426518027
2023-03-04,32420.0,25700.0,25500.0,31013.26,0.78,200.0,430.0,13335700.0,BOGOTA,-0.35420428178016305,-0.29826839826839824,0.05777550734919497,0.05947712418300655,-0.86477013154807,-0.5788516497791634,0.26147859922178984,0.2617831932079756,4492.857142857143,322707709.5,0.04132439234458375,,,,,53.498817958049834,0.05256322846490168
2023-03-05,36990.0,36990.0,35410.0,36486.16,1.34,490.0,32792.0,1196454120.0,BOGOTA,-0.12702201243900574,-0.11928571428571433,0.0842870812282012,0.08794117647058819,-0.6721110271708499,-0.4893705135284373,0.14096236890808145,0.26256899536630973,4705.0,381001803.0,3.140284666841844,,,,,56.83814302730998,0.19416958563399558
2023-03-08,30300.0,30300.0,29760.0,30017.16,-0.85,-260.0,3135.0,94103800.0,BOGOTA,-0.009852296443011594,-0.009803921568627416,-0.9258815562278224,-0.6038179916317992,-0.5165517722978302,-0.403425871234495,-0.18085969180859696,0.266835732208363,5182.857142857143,364409659.5,0.258236294090332,,,,,53.11234277612904,-0.013655821220603987
2023-03-10,25000.0,25220.0,25000.0,25195.69,-0.79,-200.0,7727.0,194687080.0,BOGOTA,-0.1823215567939546,-0.16666666666666663,-1.0577902941478545,-0.6527777777777778,-0.6727403707822827,-0.4896917738313942,-0.17491749174917492,0.26055777751711967,5561.428571428572,210669540.0,0.9241349271470335,,,,,43.06999306302865,-0.1862508951179529
2023-03-11,24760.0,24900.0,24760.0,24823.1,-0.56,-140.0,4812.0,119448760.0,BOGOTA,-1.0590684215291435,-0.6532212885154062,-0.7610624657357266,-0.5328301886792453,-0.49330633274502667,-0.3893958076448829,-0.009600000000000053,0.25249297545912186,5507.142857142857,189912096.5,0.6289686765687375,,,,,43.451409920667444,-0.1837811109219126
2023-04-01,39900.0,24900.0,24760.0,39276.63,-0.56,-140.0,682.0,26786660.0,BOGOTA,-0.31731387005815204,-0.2718978102189781,-0.45341950123020025,-0.36454849498327757,0.26832182516723957,0.3077679449360866,0.6114701130856219,0.28487644044280397,4730.0,189939491.0,0.14102733380495294,,,,,57.95931902706798,0.2953704304819372
2023-04-04,32420.0,24900.0,24760.0,31109.08,-0.56,-140.0,530.0,16487810.0,BOGOTA,-0.3924254946003609,-0.32458333333333333,-0.35960094895231753,-0.30204520990312167,0.17152258082191638,0.1871109483705602,-0.187468671679198,0.2869389765267537,5025.714285714285,174887702.0,0.09427655467735464,,,,,47.653554167619625,0.042510772395571716
2023-04-05,36990.0,37000.0,36010.0,36912.88,0.0,0.0,9092.0,335611920.0,BOGOTA,-0.21690624295733346,-0.1949945593035909,-0.16142343915633803,-0.1490683229813664,-0.6449651039738603,-0.4753191489361702,0.14096236890808145,0.2867076358359037,5031.428571428572,187009353.5,1.7946263848241055,,,,,52.29649840004376,0.1669690038593905
2023-04-07,31690.0,31690.0,30000.0,30570.88,-2.64,-860.0,3467.0,105989240.0,BOGOTA,-0.27593776987155394,-0.24113984674329503,-0.14404706670449113,-0.13415300546448083,-0.4777833235068294,-0.3798434442270059,-0.14328196809948635,0.28966103984388797,5462.857142857143,190445806.5,0.5565322857345217,,,,,50.62176735216568,-0.011510028384805826
2023-04-08,31690.0,31690.0,30000.0,30490.0,-2.64,-860.0,101.0,3079490.0,BOGOTA,-0.15491673894139504,-0.1435135135135135,0.10961202853566893,0.11584507042253511,-0.43008844969881216,-0.3495484400656814,0.0,0.2682112524772546,5412.857142857143,189783496.0,0.016226331925089963,,,,,53.79487778326361,-0.0032553823893797353
2023-04-09,26810.0,26810.0,26100.0,26240.2,1.17,310.0,3998.0,104908300.0,BOGOTA,-0.13222505671046716,-0.1238562091503268,-1.0453736021815498,-0.6484395489116181,-0.5398664442412271,-0.4171739130434783,-0.15399179551909115,0.2709162165813546,5790.714285714285,193126201.0,0.5432111202767327,,,,,51.060051052116314,-0.1443799068058856
2023-04-10,25080.0,25080.0,25030.0,25057.55,0.32,80.0,2097.0,52545690.0,BOGOTA,-0.28947472306630084,-0.25134328358208957,-1.0668807396294016,-0.6559198792701331,-0.5084304130400358,-0.3985611510791367,-0.06452816113390525,0.2619783035774291,4846.428571428572,175848532.0,0.29881221868829533,,,,,40.354074452421806,-0.19905470570692507
2023-04-12,24100.0,24100.0,24100.0,24144.58,-1.47,-360.0,3721.0,89842000.0,BOGOTA,-0.38506479185807807,-0.3195934500282326,-0.6889891704112816,-0.4979166666666667,-0.49358237406867156,-0.38956433637284704,-0.03907496012759171,0.2442610447386575,4673.571428571428,145769255.0,0.6163302405572381,,,,,41.666666658826166,-0.21480467858421123
2023-05-01,39990.0,39990.0,39990.0,39788.17,0.23,90.0,987.0,39270920.0,BOGOTA,0.4717556006611993,0.6028056112224449,-0.44172557688640673,-0.3570739549839228,0.26436676826557554,0.3026058631921824,0.6593360995850623,0.28333566041558034,5022.857142857143,140628821.5,0.2792522868436305,,,,,58.988552008732675,0.28813013366763957
2023-05-04,32570.0,34400.0,32000.0,33086.1,0.46,150.0,3249.0,107496750.0,BOGOTA,0.0021515299524503405,0.002153846153846173,-0.2879890563375379,-0.2502302025782689,-0.040023395098262415,-0.03923303834808256,-0.18554638659664913,0.28682652695439775,5579.285714285715,145615809.0,0.7382216995408737,,,,,50.09352786256006,0.04573694434041075
2023-05-05,36990.0,37000.0,36990.0,36959.06,0.0,0.0,6527.0,241231810.0,BOGOTA,0.19095564154604286,0.21040575916230364,0.010599365437042145,0.010655737704918122,-0.6422664303667074,-0.4739012942682407,0.13570770647835428,0.2832033916211774,5569.285714285715,156932217.0,1.5371720008263086,,,,,49.99999999125437,0.16559004253456466
2023-05-06,33550.0,33550.0,32400.0,32508.13,1.82,600.0,230849.0,7504468610.0,BOGOTA,0.23589213042551432,0.26603773584905666,0.17442435694715672,0.19056068133427972,-0.457255050134431,-0.36698113207547167,-0.09299810759664773,0.2847278572134535,5380.714285714285,530565458.5,14.144284159048748,,,,,52.116160948956555,0.042978161186197926
2023-05-07,30000.0,31660.0,30000.0,30291.58,-5.33,-1690.0,10242.0,310246390.0,BOGOTA,0.1823215567939546,0.19999999999999996,-0.12516314295400605,-0.11764705882352944,-0.48489224173948614,-0.3842364532019704,-0.10581222056631889,0.2544393191914098,5255.714285714285,543955750.5,0.5703522569893292,,,,,53.33155649324838,-0.05280606203953568
2023-05-09,25710.0,26780.0,25710.0,25893.25,-4.1,-1100.0,5896.0,152666610.0,BOGOTA,0.04984089101877183,0.05110384300899429,-1.0838533190085329,-0.6617105263157894,-0.8962547051137345,-0.5919047619047619,-0.14300000000000002,0.2559196103364815,5545.0,550256776.5,0.27744612428230536,,,,,50.60058160692366,-0.17418816046721522
2023-05-10,25090.0,25090.0,25090.0,25107.17,0.04,10.0,2038.0,51168410.0,BOGOTA,-0.3884485522658936,-0.32189189189189193,-1.0421804061419782,-0.6473151532190048,-0.6061720361107642,-0.4545652173913044,-0.024115130299494414,0.24591816392735252,5579.285714285715,537991503.5,0.09511007082289341,,,,,38.531825916997896,-0.1933124346855297
2023-05-12,24100.0,25090.0,25090.0,24106.51,0.04,10.0,1691.0,40764100.0,BOGOTA,-0.40130709795950076,-0.3305555555555556,-0.7094043551538741,-0.508062869973464,-0.4553743192297765,-0.36578947368421055,-0.039457951375049816,0.23963570883175941,4497.857142857143,539362923.5,0.07557823911120196,,,,,42.83746555441246,-0.2146383588804641
2023-06-01,39900.0,39900.0,39900.0,39900.93,-0.23,-90.0,2279.0,90934210.0,BOGOTA,0.4476978717314373,0.5647058823529412,-0.43736521517707044,-0.3542644440848034,0.2621136693026662,0.2996742671009771,0.6556016597510372,0.2791321941237628,5299.285714285715,484086928.0,0.18784686125629033,,,,,52.099264164920065,0.29411001555870164
2023-06-02,36480.0,36480.0,35220.0,35567.65,-0.05,-20.0,1389.0,49403460.0,BOGOTA,-0.0005480953823151331,-0.0005479452054794054,-0.15509008806919414,-0.14366197183098595,0.07334915081972605,0.07610619469026547,-0.08571428571428574,0.2760911669659951,5134.285714285715,481851911.0,0.10252830563122929,,,,,53.551831517874454,0.17144600365526327
2023-06-03,25700.0,25700.0,25600.0,25664.97,0.0,0.0,7296.0,187251600.0,BOGOTA,-0.24850026904734207,-0.22003034901365703,-0.17450901705716096,-0.16013071895424835,-1.0357153074904966,-0.6450276243093922,-0.29550438596491224,0.2822267702203974,5790.714285714285,481480137.0,0.3889082552121971,,,,,46.170566415466205,-0.1756479343028083
2023-06-06,34390.0,34390.0,33100.0,33750.48,2.5,840.0,16537.0,558131710.0,BOGOTA,0.11807386014585515,0.12532722513089012,0.13690183168325704,0.14671557185728568,-0.7933621747961704,-0.547678547941602,0.33813229571984427,0.29015164396457627,6012.142857142857,503414284.5,1.108692635836397,,,,,54.62082417989891,0.0863144594460613
2023-06-07,30000.0,30000.0,30000.0,30050.22,2.5,0.0,2581.0,77559620.0,BOGOTA,0.17435338714477774,0.19047619047619047,-0.9028677115420143,-0.5945945945945945,-0.8885768933066392,-0.5887594242631939,-0.12765338761267808,0.2602774940840317,6198.571428571428,505952932.5,0.15329414065605765,,,,,52.90505431340729,-0.03730445246571024
2023-06-09,25250.0,25710.0,25250.0,25354.48,-1.79,-460.0,13736.0,348269200.0,BOGOTA,0.013958352250706855,0.014056224899598346,-1.1019071845649622,-0.6677631578947368,-0.741465757830753,-0.5235849056603774,-0.15833333333333333,0.259181070035919,6467.857142857143,522542002.0,0.6664903465501695,,,,,50.65008478565177,-0.18030125957082518
2023-06-10,25090.0,25710.0,25250.0,25000.24,-1.79,-460.0,1105.0,27625270.0,BOGOTA,-0.46390696351748684,-0.3711779448621554,-1.0444269670419193,-0.6481065918653577,-0.9209827759507977,-0.6018724214535068,-0.006336633663366342,0.257456631521494,5365.714285714285,507142669.5,0.05447238353506349,,,,,39.75522551489861,-0.16945281207026208
2023-06-12,24000.0,24000.0,23980.0,24066.74,-0.41,-100.0,3745.0,90129940.0,BOGOTA,-0.41925843024050025,-0.34246575342465757,-0.8034952377288106,-0.5522388059701493,-0.6703901934373291,-0.48849104859335035,-0.043443603029095224,0.25536572009401,4874.285714285715,506349704.5,0.17799939290771288,,,,,43.54571470688899,-0.19529246088969496
2023-07-02,36000.0,36100.0,35000.0,35513.29,-1.32,-480.0,5290.0,187865310.0,BOGOTA,0.33702794655493584,0.4007782101167314,-0.30728043052040943,-0.2645556690500511,-0.027398974188114388,-0.027027027027026973,0.5,0.27771227045208796,5422.142857142857,515588995.5,0.3643702864872329,,,,,49.33080977841515,0.19840213048607183
2023-07-03,25700.0,25700.0,25690.0,25697.04,0.0,0.0,10295.0,264551060.0,BOGOTA,-0.2322845244063559,-0.20727945712523133,-0.5864888061865191,-0.44372294372294374,-0.17450901705716096,-0.16013071895424835,-0.2861111111111111,0.28397433879700135,5830.714285714285,523571133.5,0.505281981899026,,,,,45.14412964701203,-0.14289049341683568
2023-07-06,34170.0,34170.0,33970.0,33993.54,-0.64,-220.0,16768.0,570003660.0,BOGOTA,-0.07929953971716222,-0.07623682076236826,-0.2063215521561678,-0.1864285714285714,0.004987541511038968,0.004999999999999893,0.3295719844357976,0.29069589685847447,6182.142857142857,549444032.0,1.037418966814802,,,,,52.43148687190623,0.12257301487819662
